Sentiment,Tweet
1,Endlich mal wieder SONNE! - Setzt die Sonnenbrille auf; Leute! 8)
1,Endlich konnte ich meinen Schweinehund überwinden und mich an das Kleid machen... naja... ok... ich hab den Stoff zurecht geschnitten XD
0,Endlich in Deutschland mobil online und auf android 2.2
0,Endlich halte ich iPad in den Händen. 5 Tage zu spät; danke #TNT
0,Endlich gute Live-Bands für die kommende Festival-Saison? ~http
0,endlich gibt es knackige URL's für Xing; schick auf Visitenkarten und Signaturen etc.. schnell die Eigene sichern !! ~http 
1,Endlich ein anständiges Piericng für die Zunge gekauft; ich kann wieder reden!
0,Endet heute: Hilton - Sparen Sie 35% bei Ihrer Buchung von mindestens 2 Nächten im Hilton Antwerp mit diesem Hil... ~http
-1,Enclave90 Patricia RT @user Kann mir mal jemand bitteschön zusammenfassen; was der Scheiß mit Berlin bitte soll? #fickdichberlin
0,else.schwarz Rechtsanwälte - #Wiesbaden | Beamte #Mobbing Bauen & Denkmal; #Umwelt; Fachanwalt Verwaltungsrecht ~http 
0,Eis essen; Zähne putzen und ab ins Bett. :D
0,Einstweilige Verfügung gegen „Das Amt und die Vergangenheit“ – allerdings wirksam nur für zukünftige Auflagen ~http 
0,eingeschneit*
1,Einfamilienhaus in Sande -Einziehen und Wohlfühlen!- Einfamilienhaus; 26452 Sande Kaufpreis: 179.000 €; Baujahr… ~http 
1,Einfach nur unglaublich gut! *___* (watching Neues vom Wixxer) ~http 
-1,Eines Tages schwimmt die Wahrheit doch nach oben. Als Wasserleiche. (Wieslaw Brudzinski)
0,Eines meiner Lieblingsrestaurants ist verschwunden -- inklusive dem gesamten Gebäudeblock...
0,einer Erfahrung mit Samsung Wave?
-1,Eine schöne Sache für den glücklichen iPhone Freak . Oder? ~http 
1,Eine phantastische Sängerin ist Toni Childs. ~http 
1,Eine Packung Nerdwitze: ~http  (@monkeydom @user)
1,Eine gute Nachricht gibt es noch: Mein Schnupfen ist verflogen! *__*
0,Eine erstes ASCE Plugin System Vorschau Video wurde erstellt. ~http 
0,Ein weiterer kulinarischer Höhepunkt! ~http 
0,Ein vorverlegter #ff damit er wieder mehr twittert an @user :D also meine Lieben; folgen; folgen; FOLGEN!!!
0,Ein schöner Praxisbericht über den Sinn von Controlling auch für kleine Betriebe:... ~http 
1,"Ein richtiger Ohrwurm :-) RT @user ""Keks!!! Alter Keks! ist der mit Ohrsand?"" (@helge kommt auch vor) ~http "
0,Ein Programm das mir das telephonieren und das internet abdreht wenn ich es verbraucht habe.  Ja praktische sachen giebts nur am hTc.
0,Ein Mann hat sich Viagra verschreiben lassen und der Arzt hat ihm empfohlen; eine Stunde vor dem Verkehr die P...~http
0,Ein Lebenszeichen von Kittie auf meinem #Blog ~http 
0,Ein kräftiger Schienbeinmuskel verleiht Fußgelenken beim Laufen mehr Flexibilität & Stabilität. 1a Trainingsgeräte: Balance Pad & Bosu Ball.
1,Ein frohes neues Jahr 2011!
0,ein Fall für den Soziologen #Klo-Grafitti @user
0,"Ein Angestellter in einer sehr großen Firma nimmt das Telefon; wählt und sagt: ""Mein Schatz; heb deinen süßen ...~http "
0,Eignung der Windkraftnutzung / Windkarte D: ~http  // Positionspapier Windenergie e.V.: ~http 
0,Eigene Icons für die Windows-Bibliotheken: Jeder in Windows 7 kennt die Bibliotheken. Um sie kommt man gar nicht... ~http 
0,Ehrlichkeit is ein teures Geschenk; dass man von billigen Menschen nicht erwarten kann.
-1,Ehrlich ey. schon wieder keinen Bock mehr. &gt;_&gt; Wie kann man so verblendet sein?
0,eBooks mobil kaufen & lesen: Ab sofort gibt's die Libri.de eBookS App für Samsung Smartphones und Samsung Tablets ~http 
0,eBook-Reader Sony PRS-300 in verschiedenen Farben für 99;90 Euro bei Comtech ~http 
1,Eben über n neues Buch gewundert Toll was die sich einfallen lassen ~http 
0,E-Klasse brettern :D *.*
0,duschen ~http
0,Durch einen Tunnel; der die Residenz des Staatschefs mit der des frz. Botschafters in der Elfenbeinküste verbindet wurde Gbagbo angegriffen.
1,Durch #Karajan habe ich eigentlich #Klang als Klang schätzen gelernt ; meint #Christian #Thielemann; bald Chef der #Dresdner #Staatskapelle
0,Duderstädter frühlingsfest. Gleich feuerwerk... ~http
0,Du ziehst um? Wenn du Hilfe brauchst; sag mir bitte nicht Bescheid.
1,Du kennst Thienelt Echte Kroatzbeere nur aus Erzählungen? Dann wird es aber Zeit; dass auch du Thienelt Echte... ~http 
0,Du kannst mir bestimmt sagen; wo ich in #Nagold länger als 3 Stunden #kostenlos #parken kann. #strafzettel #abzocker
0,Du hast Dich zuvor so verhalten; Sozialstellen nicht bemüht … asozialen Händlern anvertraut ... ver-/gebunden fühlend!? Sage Dir; … dann …
0,Drucker-Sonderpreise: z.B.: Samsung ML1860 um 35;- Euro; Canon MX360 um 49;- Euro; Canon LBP5050N um 135;- Euro exkl. MwSt. Unglaublich!
0,Drei Weinhoheiten und ein Geschäftsführer auf ~http
0,DREI ECHTEN VON ~http  Echte Kroatzbeere verwöhnt seit hundert Jahren zahlreiche Genießer mit der... ~http 
0,Drei Bazillen einer Frau unterhalten ~http  die Erste: Ich leb im Mund; da kommt jeden Tag zweimal ...~http 
0,Draussen sieht es tatsächlich nach so etwas wie *Sommer* aus.
0,Drastische Source Code Änderungen sind geplant beim Video Addon.Anregung durch User Raystar. Ein Player für alle Formate.Das heißt Arbeit :P
1,Dort lebt er mit seiner Mutter und seinen zuckersüßen Geschwistern „Snickers“; „Bounty“ und „Toffy“. Es geht um Twixx!!
0,Doppelganger Week: @user besitzt meiner Meinung nach leichte Ähnlichkeit mit ... ~http  ?! ;-)
-1,doofes wetter zum bremsen machen...
1,Donnerstag: Alle Websites sind wieder online. Probleme (hausgemachter Art) sind beseitigt.
1,Dominic in Inglitsch und sein Schummler; I like!! ~http 
0,Diven; Diebe; Diktatoren - SPIEGEL ONLINE - ~http
0,Dieses Video weitergeben -- NIKE ADVERTISINTG ~http  via @user
0,Dieses Video weitergeben -- Manfred Kriegel; 24 Stunden Hat Der Tag.MPG Fernfahrer - Song ~http  via @user
0,Dieses Video musst du dir ansehen! -- Paris Hilton sexy spot Go Yellow ~http 
0,"Dieses Video musst du dir ansehen! -- Manfred Kriegel; (THE PANHANDLERS) Cover ""POOR BOY"" (THE LORDS).MPG ~http  via @user"
0,Dieses Video musst du dir ansehen! -- Hitler gegen Microsoft - Linux! ~http  via @user unbedingt anschauen !! ^^
1,Dieses Video musst du dir ansehen! -- Hölderlin - Requiem Für Einen Wicht (1972) ~http  via @user
0,Dieses Video musst du dir ansehen! -- Hate2Lose- Skaten und Konzert Kassel ~http 
1,Dieses Video musst du dir ansehen! -- grabovoi-youtube-part1.m4v ~http
1,Dieses Video musst du dir ansehen! -- glenn frey - the heat is on video ~http  via @user muß sein ^^
0,Dieses Video musst du dir ansehen! -- E Nomine--Psalms 23 (Parts 1&2) ~http  via @user
-1,Dieses Video enthält Content von Sony Music Entertainment. Es ist in deinem Land nicht verfügbar.  FUUUUCCCKKK OFFFFF!!!!!!111
-1,Dieser Domscheit-Berg ist so ein asozialer Spinner...
0,Diese Woche wird wohl mein neues Handy eintrudeln - Samsung Galaxy s2 - dann heists Bye Bye I Phone 3gs
1,Die ^-Taste sollte zu ^^ umfunktioniert werden. Einzeln braucht man das Ding doch sowieso nicht ^^ ( &lt;-- Siehst du?  Zwei! )
0,Die Vor und Nachteile von Social Media Marketing &gt; Facebook; Twitter  ~http 
0,Die Trainingszeiten bis zu den Sommerferien sind nun auf der Homepage aktualisiert. ~http 
0,Die Tage werd ich mal wieder meine Haare färben :P
0,Die Sparkassenkunden im Freistaat geben wieder Geld aus − vor allem für Häuser und Grundstücke. ~http  #Kredite #News
-1,Die sonne nervt :D
1,Die schönsten Ideen zum Garnieren & Verzieren für jeden Anlass - von . - Naumann Und Goebel. ~http 
0,Die richtige Verwendung von Kreditkarten :) ~http
0,Die passende Strategie für Microsoft Office 365 ~http  via @user #Avanade
0,Die Online-Wunschliste nur hier mitmachen! ~http 
0,Die neuen Shark-Handys von Samsung passen ideal zu einem Streichelhai. Nicht wahr; @user ? Und Web 2.0 ist auch schon drin!  ;)
0,Die nächste Party steht an und Sie wissen nicht; was Sie mitnehmen sollen? Schenken Sie doch eine Flasche Echte... ~http 
1,Die Müllabfuhr rettet meinen Tag!! Einfach zu göttlich; dieser Krüppelmann =D Beschwert sich bei uns über die Mülltrennung o.O.
0,Die Marke #Durex bekommt einen neuen Besitzer. Wer weiß; was dann wird - deshalb jetzt sofort Panikkäufe starten! ~http 
1,Die Liebe ist mein Lebens-Navi
-1,Die Leute die am wenigsten über einen wissen sind immer die;die meinen;am meisten Ahnung von einem zu haben.
0,Die kolumbianische Künstlerin Raquel Hofer beteiligt sich am Freiluftsymposium vom 30.08.-3.09. in Neuenrade ~http 
0,Die Klangkammer gibt es jetzt auch im tiefen weiten Internet. Nicht nur in der gemütlichen blauen Zone. ~http 
-1,die jugend heutzutage..
0,Die Geschichte des Like Button! #Facebook ~http 
0,"Die Gabber mit den Nike Classics und der Levis... Ohne Worte! Und ""wir"" schön mit Tommy Hilfiger Latzhose; Adidas Shirt und Fila Schuhen &lt;3"
0,Die Fußballmädels sind zwar draußen. Aber die hier kickt einfach unbeirrt weiter. Und zu haben is‘ sie auch noch: ~http 
0,Die Frisur passt auf jeden Fall zum Text. #Lena #ardesc
0,Die Foto Konijnenberg Wochenaktion: Das Samsung WB650 Urlaub-Set diese Woche für nur € 199;00: ~http 
-1,Die ersten Menschen beschweren sich schon das meine ICQ nummer kapput ist! Nein ist sie nicht das muss so!
0,Die Erfahrung ist wie eine Laterne im Rücken; sie beleuchtet stets nur das Stück Weg; das wir bereits hinter uns haben. Konfuzius
1,die Dokomi war so toll &lt;3 Hoffentlich kann ich die Mädels alle bald wiedersehen (vl. nach meinen Umzug oder so)
1,Die buehne fuer heute abend :)  ~http 
0,Die Blöden haben die Weltherrschaft übernommen; und wir sind schon in der Minderheit. Wolfgang Trepper ~http 
0,die Bild hat schon das Sommerloch entdeckt...so bereiten sie sich auf einen Zombie Angriff vor
0,"Die Ausstellung ""Die Dracula-Legenden"" wird am 18.06. in Mirow im Unteren schloss eröffnet (Öffnungszeit: 10-18 Uhr). ~http "
0,Die Aussichten für Morgen: Da haben wir 2-3 Follows im Norden; und 1 Retweet im Osten. Am Abend ziehen Unfollows durchs Land.
0,Die Antwort für Microsoft ~http 
0,Die angenehm zarte Reinigungsmilch ist wieder da: ~http
1,Die @user und ich haben heute einen besonders tollen Platz zum lernen :) mit frechen Enten  ~http 
0,Die @user - Das unbekannte Wesen ~http
0,Die 'Harry Potter'-Stars früher und heute‎ ~http 
0,Die #Piraten Friedenau werden auf dem Cranachstrassenfest vertreten sein; am Samstag; 21.05. ab 14 Uhr
-1,Die #Japaner verarschen uns und alle fallen drauf rein! ~http 
0,Diät gefällig? ~http 
0,Diabetes - Die unterschätzte Gefahr ~http  Sehr eindringlich!
0,Dexter hätte es nicht besser gekonnt ~http 
0,Deutscher Meister Kickboxen. Alexander Yoon ist Deutscher Meister in Dessau geworden! ~http 
0,Derbe viel erledigt heute... jetzt noch ein Stündchen Sonne am Park Fiction!
-1,Der/Das Blog. Hauptsache; man hat mal drüber gebloggt. Und nat zuhauf kommentiert ~http  /v mehrwertzone cc @user ;-)
0,der Wortkünstler  hält uns auf dem laufenden. RT @user Heute geht ramadan los !
0,Der Winter naht mit großen Schritten… ~http  #briard
-1,der Weg nach Hause mit d. Bennek Bus dauerte 12 Stunden lang. Bei abstellen der Köffers sank mein man; und hat einen Slaganfall erlitten.
0,der Vertrag läuft bis 2015 RT @user ~http  ist Generalübernehmer der Berliner #Ampelschaltung
1,der sommer ist die eindeutig bessere jahredzeit!
0,Der Sieger unseres Deployment Hero Contest; den wir zusammen mit Microsoft durchgeführt haben; steht fest! ~http 
0,Der Schatz des kolumbianischen Departamentos Córdoba: Lorica - Lebensfreude am Ufer des Río Sinú - Fotogallerie: ~http 
1,Der Nikolaus war auch auf dem Kapellenhof und drehte mit den Kids sogar ein paar Runden auf seinem Schlitten! ~http 
1,Der morgen ist da und was ist? Einer der Akkus geht wieder! :-)
0,Der Mohr hat seine Schuldigkeit getan: Olaf Ernst verlässt Springer: ~http
1,Der ist j sooo süß der kleine. :) /⁰Heute kommt mei Schatzi wieder heim. :-* /⁰Dann Tischtennis gegen Döhlau.
-1,"Der heutige Tag ist einfach mal... mistig. Man könnte ihn sogar als ""scheiße"" bezeichnen. Aber sowas tut man nicht."
0,Der Herzbube und Berlin schienen das gleiche Ziel zu verfolgen; das Finden von Marlov. Und ich war eine Marionette in einem dreckigen Spiel.
1,Der Herbst ist eine schöne Jahreszeit; einer meiner Liebsten ^^. Ich mag diese regnerische;nebligen Tage. #fall
0,Der goldene Spatz ~http
-1,Der gestrige Abend war.. kaputt.
1,Der erste Tag ist rum und die Arbeit gefällt. :-) #s2
0,Der erste Stock; die Haupthalle.  ~http
-1,"Der erste ""Nachblitzschlagtweet"" dank neuer Fritz!Box; das bei uns im Haus Fernseher und telefone gegrillt hat #Gewitter"
0,der Deniz ist cool folgt ihn denizkoekden #ardesc
-1,Der alte Wildeshauser Bahnhof muss langsam renoviert werden  @ Bahnhof Wildeshausen ~http 
0,der aktuelle Sportplan ~http 
-1,Der Abzug des Holzkohlegrill in seiner vollen Schönheit.Viel zu kurz geraden;und zu nah an der DG Wohnung nebenan! ~http 
0,Der @user verträgt glaub ich nur den Fusel aus dem tetrapack am besten vom günni
0,Der #Ständerat hat gegen die Interessen der Reisenden entschieden ~http  #Bahnreform #SBB #ÖV
0,Denkt bei euren Web-Sites an die Lesbarkeit - auch der älteren Internet-Anwender. Sonst kaufen die woanders!
0,Demonstrant mit fremdenfeindlichen Parolen auf der Uni-Brücke.  #Rub #Bochum ~http 
0,"Definiere ""Erzählstruktur""! #verwirrterGeldgeiler #Domian"
0,De beruchte lach ~http 
0,Dürfen die das abgebrannte Sony-Warenhaus in London zeigen? Es enthält/enthielt ja schließlich Content von Sony Music Entertainment! #London
1,Düp düp düp noch 10 minuten :)
0,Döp Döp Döp !!! #Gladbach
1,Dass meine Hand perfekt in deine passt; kann doch kein Zufall sein.
0,dass du keine andern Sorgen hast; @user :)
0,Das Wort der #Grünen in der Bundesrepublik Deutschland hat ab heute ein neues Gewicht. #Kretschmann #Grüne
1,Das Wetter könnte nicht schöner sein!:(
-1,Das war rot du spasst.
0,Das war mal nen anstrengender Tag! Aber morgen ist ja Wochenende. Problem nur; das ich da auch volles Program habe.
0,Das schöne an Hausverbot in der #bgs: Man kann sie aussprechen ohne dass man das Schiedsgericht oder Ordnungsmaßn. braucht. (cc @user)
-1,Das Samsung Wave ist doch auch eher ein Galaxy Fail; oder?
0,Das Samsung Galaxy Ace als MiFi hat was.
0,Das sagt der #Focus zum #Schimanski #Tatort ~http 
0,Das Projekt des Jahrhunderts startet bei trnd - gesucht werden 40 Onlinereporter fuer das XPERIA X10 von Sony Ericsson - PHAENOMENAL!
0,Das perfekte X-mas Geschenk! ~http 
1,Das perfekte Geschäft   ►► VİDEO  ~http 
-1,Das Niveau hat mal wieder abgesagt...ab mit dem Kopf!
0,Das neue; sichere Formel-ADAC-Boot mit Sicherheitscockpit bei einer seiner ersten Testfahrten am vergangenen Sonntag. ~http
-1,Das nenne ich ganz schön Mutig erst holt man einen der sanieren soll und will mit den großen Hunden pinkeln und dann keinen Arsch inne Hose
0,Das moderne Home Shopping Business. Clever shoppen von zuhause aus; mit einer gigantischen Auswahl. ~http 
0,Das LLR Outfit für den heutigen Tag! #Bday #3Jahre ^JO ~http 
0,Das Liederprojekt auf facebook: ~http 
0,Das letzte goldene Ei hatte sich bei der Samsung HMX-Q10 Schwarz versteckt.
0,"Das ist ja wie bei der ""Sendung mit der Maus"". #Welterklärung #WwM"
-1,Das ist für Ghana echt bitter!
1,Das heute Abend war toll ♡
-1,Das Hamsterrad laeuft und laeuft und und laeuft und laeuft und laeuft und und laeuft...  Ich lauf mit.
0,Das Foto Konijnenberg Kenner-Angebot: Die Sony DSC-HX5 Kompaktkamera diese Woche für nur € 199;00: ~http
0,Das Foto Konijnenberg Kenner-Angebot: Die Sony DSC-HX100 aktuell versandkostenfrei für nur € 469;00: ~http 
0,Das Foto Konijnenberg Kenner-Angebot: Das Sony SLT-A55 Starter Set aktuell für nur € 739;00: ~http
0,Das braucht Ihr aber nicht gleich zu können: ~http  #Bosu #Balance #Performance
1,Das Bing Hintergrundbild ist klasse aber längst nicht so imposant wie darunter zu stehen.
1,das aber n tolles Video! ~http  :-)
0,Darauf noch ein Schluck Wasser!
-1,Dann können @user und @user ihre Propaganda-Accounts ja jetzt auch löschen; oder? #ltwsa #ltw2011 #lsa #NPD #verhindert
1,Dann haben mir heute B-War mit Jugendstiel für das SESS zugesagt...ich freue mich riesig!
-1,dann gibts da noch die menschen; die sich einfach mal gar nich mehr melden und man sich fragt; was das eigentlich soll u_u
0,Danke Mainz; weiter so.... #effzeh
1,Danke für´s folgen @user @user @user @user @user ; Euer ~http 
0,Dank des großen Erfolgs des Deutsche Telekom ITV Award 08 startet Microsoft eigenen Contest (Zitat Microsoft Mediaroom User Group Summit)
1,Dank @user geht es mir jetzt schon besser *_* &lt;3
0,Dana International? Kommt wohl grad in den Stimmbruch... #esc
0,Damals war es das 2. zuhause...
0,DAGEGEN! wurde gerade veröffentlicht! ~http  ▸ Titelthemen heute: @user
0,Dachte eigentlich;dass wäre ein Witz;aber wohl doch nicht: Heute Entscheidung über Wichniarek! Spielmacher wird dringender benötigt! #effzeh
0,Daaa...Chilln und Supertalent gucken.
-1,Da kommt man gestresst nach Hause und das Bett ist abgebrannt... Es gibt diese Tage da sollte man einfach zu Hause bleiben...
0,Da habe ich die @user wohl so energisch angeklickt; dass 'sie' mir gleich wieder davongesprungen ist ... Soeben sicher eingefangen.
1,Da hab ich aber eine schöne Hilfe ~http 
0,"Da brennt in #Schwalmstadt ein Gymnasium ab und niemand titelt ""Hurra Hurra die #Schule brennt"" - FEIGLINGE!"
0,Corporate Wording mit Text-Bausteinen verleiht Business-Profil sowie Zeit- + Geld-Ersparnis für alle Kompetenz-Bereiche und jedes Business.
0,Coripa Maßkondome - Heute letzter Verkaufstag - nur noch bis Mitternacht bei uns erhältlich: ~http  Jetzt noch zugreifen!
1,Coole Seite  zum #Tatort: Das Wort zum Mord ~http 
1,Cool echofon fürs iPhone unterstützt push:  ~http 
0,Cookie ist genauso faul wie ich :3  ~http 
0,Comment on NRW: Erdbeben der Stärke 4;4 by Michael: Hm… In Nettetal nichts davon gemerkt. Vielleicht war ich auc... ~http 
0,Comment on NRW: Erdbeben der Stärke 4;4 by Florian: In Marl war es auch deutlich zu spüren!     ~http 
0,Coffee Circle: Online weltbeste Kaffees kaufen und Entwicklungsprojekte unterstützen: ~http 
0,coco bar mit Maria; Ahmed; Riyat und Bertan :D
0,Coach statt Couch ~http  #Mobbing #Mobbingberatung #Kassel
0,Clicker+Leinenaggr. Video ~http 
1,Chuck & Larry auf Sky. Der Film ist einfach gut!
1,Chinesische Weisheiten: Ein reines Herz lässt die Schönheit einer Frau wachsen ~http  via @user - Oh wie wahr!
0,"Check out: ""Die Steinsuppe - oder: aus Wenig einen Erfolg machen"" ~http "
0,Causa Apple Inc. vs. HTC: Rollt jetzt der Lizenzrubel? ~http 
1,Caprica ist eine geile Serie! Schauen !
0,Cappu und Keks — at Oldenburg ~http 
0,Button-Lösung auf den Weg gebracht: Was haben wir alle geschimpft und kritisiert: Nicht nur bei uns gab es Kriti... ~http 
1,Busfahrer muesste man sein. Da wird man von der Leitstelle vor Blitzern und Radarfallen gewarnt ;) #Frankfurt
1,"Buchtip des Tages: Alan Baklayan:""Parasiten-Die verborgene Ursache vieler Erkrankungen"" sehr lesenswert!"
0,Buchon : persona de buche grande
0,Brustkrebs Reha Bayern? ~http 
0,Brilliante Eikommensmöglichkeit 1/5 ►► VİDEO  ~http 
0,braucht dringen neue schuhe; ein kleid; ein haarreif; neues piercing; neue oberteile ...♥
0,Brainstorming (päd. auch Thesengarten genannt ;-)) zum Thema Kinder- und Jugendstufe #kjgdk
0,Boho; Hippie und Ethno Styles - Geschichte + Styling Tipps - ~http 
0,Bohnen-Tomaten-Gemüse ~http 
0,Boah; ich glaub ich esse diese Woche kein Fleisch mehr :( läßt stark nachdenken #deutschland isst #ARD
-1,Boah gerad beim rasieren aftershave ins Auge bekommen - echt fies wie das brennt. Nunja dafür is die Kontaktlinse wieder lupenrein :-D
0,Boah @user und @user stinken mal wieder heftig aus dem maul.. Am verwesen?
-1,Boa heute ist wieder nur assis im Zug Tag. Laut und es stinkt -____-
-1,Boa abfuck heute!
0,Blogartikel Yasni: Medienwelt wird aufmerksam ~http 
0,Blöde Vettelwirtschaft.
0,Blaulichtsteuer; Bräunungssteuer ... unglaublich; wie einfallsreich man in Deutschland ist! Immerhin darf man noch steuerfrei kacken
-1,BlackBerry Enterprise Server 5 hat mir gerade fünf Stunden meines Wochenendes geklaut! Danke #RIM
0,Bitte teilen!! JACK JOHNSON Karten  ~http
0,Bitte sag; dass die weißen Flocken auf dem Mantel meines Kollegen Schuppen sind
0,Bisher größte Krachmachergruppen: Lebenshilfewerk Mölln-Hagenow (100 Krachmacher) und Lebenshilfewerk Pinneberg (70 Krachmacher)!!!
0,Bio hab ich mir jetzt regelrecht reingedroschen. :D Völlig überfordert und im Stress; aber trotzdem glücklich .. irgendwie. :&gt;
0,Bing: Für 2;5 Milliarden Dollar Umsatz hat Microsoft 5 Milliarden Dollar ausgegeben. ~http  #bing #ms
0,Bin wieder zurück aus Hamburg City! :)
0,Bin wieder zu Hause und versuche; mich an mein neues Handy zu gewöhnen. Kennt sich jemand mit Samsung aus?
0,bin schlafen; leute. gute nacht&lt;3
0,bin kurz ca 1h weg...bd le: *
0,bin im r.l. besoffen; mir doch egal; was mit I.Steeger ist. püh.
0,Bin grad dabei das erste Mal in meinem Leben ein Stück Fleisch zu braten!!!!
-1,Bin erst ne Woche bei Deviantart und bekomm jetzt schon Spam-Nachrichten; Yeah!
0,Bin auf der Suche nach dem günstigsten Preis für den Samsung 40LE-B650. Bin bei 769€ Bei unter 750€ schlag ich zu!
1,Bin auf 'ner Party. Überall Chips und so ^^
0,Bildergalerie: Wir hatten ja schon bemerkt; am Sonntag war hier im Wichtelwald viel los. Einer der freundlichen.. ~http
-1,Biathlon ist ja schön und gut aber hier zu rumzuschreien naja vllt sollte meine mutter mal zur waffe greifen
0,BGH-Entscheidung zur Rückforderung schwiegerelterlicher Zuwendungen ~http
0,"BGH zur Zustellung ""demnächst"" ~http  #fristwahrung"
0,BGH erklärt Lehrerbewertung bei Spickmich.de für zulässig ~http 
0,Betrachte verstohlen die Kollegin. Die hat sich eindeutig hochgeschlafen. Ganz allein; vorm Bildschirm lümmelnd.
0,Betäubung hält 4 Stunden . Ich hab jetzt schon Hunger !
0,Besuche die originalen Filmschauplätze in #Ludwigshafen und begib dich auf deine eigene Spurensuche am #Tatort. ~http
1,bestes tor heute vom Sabic dem sein traumtor aus 25-30 meter komplett wurscht is xD
0,Besten Dank für´s FOLLOW #FF an @user  @user  @user
-1,Bernd Eichinger hinterlässt eine unendliche Leere - ~http 
0,Bericht in Fachzeitschrift ~http 
1,Bereits heute beginnt die Anreise zum Drachenfest nach Artlenburg. Wir sehen uns auf der Drachenwiese!!!
0,Benward ;)
1,"beneidet Alice Cooper schon darum; bei Berufsbezeichnung ""Schockrocker"" eintragen zu können."
0,"Beliebte Produkte im Chemnitzer ""German's"" Bistro sind Croissants und Donuts."
0,beim chatten erhält man häufig schnellere Antworten als bei twitter --&gt; chatten gespräch verläuft schneller
0,Beim Baseball.
0,Beim Aushandeln von Honoraren geht es nicht darum; wer im Recht ist. ~http
0,Beim #10. #Cello #Festival wird es an 3 Tagen #öffentl. #Workshops geben; geleitet u.a. von  #Maria #Kliegel; #Natalia #Gutman; #Arto #Noras
-1,Beides ist nicht schön. RT @user ich weiß nicht was ich machen soll... morgen wieder schule :(
1,Beißt herzhaft Du in Krapfen rein;  sollt Auffangschüssel drunter sein...  #konfitüreauflektüre
0,Bei SONY waren selbst die Hacker von dem Sicherheitstandard der keiner ist entäuscht... ~http  #security #Hack
0,Bei Les Mads suchen sie eine neue Bloggerkollegin und Jaokob von Dandy Diary verrät; wer seine Favoritin ist.... ~http 
-1,bei der Form geb ich auch der Microsoft 6000 den Vorzug.Den Kurs mit den Handschmeichlern müssen die Logitech Designer verpasst haben
1,Bei dem Wetter könnte nachher mit der Rasselbande mal auf den Spielplatz gehen.
-1,bei dem wetter kann  man ja nur OC Lieblingsfolge Regen gucken; nenene
1,begrüßt ganz herzlich Andrea Meyer - Willkommen!
-1,Beeindruckend; dass immer nur die Politik Kultur kaputtspart; nie jedoch ein Kaputtwirtschaften der Kulturbetreiber in Frage kommen könnte.
0,Bear grylls ist der einzig wahre MacGyver
0,Basic Thinking verschenkt das Samsung S7070. Ich will mit in die Lostrommel: ~http  #Divatelefon
0,Base Lutea oder Samsung Galaxy Ace?  Ich hab die Qual der Wahl. Welches würdet ihr nehmen?
-1,Baretto verschießt.
-1,Barbie und die 3 Musketiere in Bio geguckt ;D SCOOORE!
1,"Bald kommt mein bestelltes Spiel an. ""Naruto S. Ultimate Ninja Sotrm 2"" Ich freu mich schon. Ich wills jetzt schon haben."
0,Bald geht es wieder los; am 16.April wird im kleinen Harz der Halberstädter Dom eingeweiht.
1,Bald erwartet mich einen Audi #RS6 Avant. Come On Come On; I like it i like it! :-D
0,Bald bei Kliomedia: Glasproduktion. Archäologie und Geschichte: ~http  #glas #mittelalter #glashütten #archäologie
-1,bah. volvic ist ekelig.
-1,Bad putzen : (
0,‘Occurro!’ kehrt in den App Store zurück; Komplett kostenlos ~http 
0,“Abmahnung” per Email von APW ist ein Fake: Wer in diesen Tagen eine angebliche Abmahnung per Email von den Rech... ~http 
0,"“@JanSchmidt: sagt man eigentlich auch ""untige""; analog zu ""obige""?” kenne nur ""nebig"" - und das ist schon leicht schräg"
-1,„Warum sagst du das nicht vorher; warum erst jetzt? Was tun wir denn so schnell? ...“ Daily Dueck Aktuell ~http  via @user
0,„Ich beschäftige mich nicht mit dem; was getan worden ist.  Mich interessiert; was getan werden muss.“   Marie Curie
-1,„Eine der seltensten Befähigungen ist die Befähigung; Befähigung anzuerkennen.“   -Internet
1,‎1. Urlaubstag: nuja mal schauen mieses weTTer erstmal zocken und kaffee trinken dann weiter schauen nachmittag bissl mit mausi sein &lt;33333
1,"‎""Immer mehr Senioren verschwinden spurlos im Internet; weil sie ALT + ENTFERNEN gedrückt haben"""
0,Änderung in den Hartz IV Regelsätzen? Gericht verhandelt am 19.10.09! Alle Infos Heute 16.10. Im Familienbüro Katharinenstr. 23
0,Ändere Deine Worte; dann ändert sich Deine Welt!    ►► VİDEO  ~http 
0,Überwiegend bewölkt; 17°C; Wind: 2 km/h (11:00) #Luzern
1,"Übermorgen kann ich schon sagen: ""morgen gehts endlich nach hause zur tollsten frau der welt!"" *träum*"
-1,Überlege meine PS3 abzuschaffen? RT @user Sony geht weiter gegen Playstation 3 - Hacker vor: ~http 
-1,überall werbung zu sehen auch youtube o.O ich sags euch kauft nie microsoft produkte sie ziehen nur leute ab!!!!!
-1,ähm........  TOD!!!!!!
0,äh LERNEN!
1,ääähhhmmm voll gefressen mit Chips und lecker Becks Lemon.
1,Awesome - nach 8 h Dauernutzung meines Samsung Wave ist das Akku immernoch halbvoll #gsda
1,Avril Lavigne: Mit einer Verkaufsbilanz von mehr als 30 Millionen Alben ist die Sängerin eine Lichtgestalt unter ... ~http 
0,Auto abgeben ;-( (@ Audi Zentrum München) ~http
0,Austausch auf höchstem Niveau:: Eventprofis treffen sich im September in Luxemburg zum „1. European Event Summit“ ~http 
